read_id	ssu_model	ssu_strand	ssu_start	ssu_end	ssu_score	ssu_evalue	s58s_model	s58s_strand	s58s_start	s58s_end	s58s_score	s58s_evalue	s58e_model	s58e_strand	s58e_start	s58e_end	s58e_score	s58e_evalue	lsu_model	lsu_strand	lsu_start	lsu_end	lsu_score	lsu_evalue	full_start	full_end	its1_start	its1_end	its2_start	its2_end	selected_region	selected_start	selected_end
SRR21494940.316	1_SSU_Fungi_Tu_1_SSU_end_five_long	-	1	31	38.8	0.00000000052	2_5.8_Fungi_Ge_58S_start_zero_long	-	406	454	49.5	0.00000000000028	3_End_Fungi_Ge_58S_end_fourteenb_long	-	523	566	49.5	0.00000000000025	4_LSU_Fungi_Ge_4_LSU_start_eight_long	-	792	836	60	0.00000000000000013	32	791	32	405	567	791	full	32	791
SRR21494940.520	1_SSU_Fungi_Tu_1_SSU_end_five_long	+	1	24	26.1	0.000005	2_5.8_Fungi_Ge_58S_start_onee_long	+	423	467	58.9	0.0000000000000003	3_End_Fungi_Ge_58S_end_fourteenb_long	+	537	581	55.6	0.000000000000003	4_LSU_Fungi_Ge_4_LSU_start_eight_long	+	812	856	60	0.00000000000000013	25	811	25	422	582	811	full	25	811
SRR21494940.91	1_SSU_Fungi_Tu_1_SSU_end_five_long	-	1	31	38.8	0.00000000052	2_5.8_Fungi_Ge_58S_start_zero_long	-	429	474	52.2	0.000000000000041	3_End_Fungi_Ge_58S_end_fourteenb_long	-	542	585	49.5	0.00000000000025	4_LSU_Fungi_Ge_4_LSU_start_eight_long	-	810	854	60	0.00000000000000013	32	809	32	428	586	809	full	32	809
SRR21494940.59	1_SSU_Fungi_Ge_1_SSU_end_onea_long	+	1	30	37.1	0.0000000018	2_5.8_Fungi_Ge_58S_start_onee_long	+	432	476	58.9	0.0000000000000003	3_End_Fungi_Ge_58S_end_fourteenb_long	+	548	589	44.8	0.0000000000072	4_LSU_Fungi_Ge_4_LSU_start_nine_long	+	820	852	34.8	0.0000000088	31	819	31	431	590	819	full	31	819
SRR21494940.798	1_SSU_Fungi_Tu_1_SSU_end_five_long	-	1	27	26.1	0.000005	2_5.8_Fungi_Ge_58S_start_onee_long	-	421	465	58.9	0.0000000000000003	3_End_Fungi_Ge_58S_end_fourteenb_long	-	533	578	47.8	0.00000000000081	4_LSU_Fungi_Ge_4_LSU_start_eight_long	-	805	849	60	0.00000000000000013	28	804	28	420	579	804	full	28	804
SRR21494940.366	1_SSU_Fungi_Tu_1_SSU_end_five_long	-	1	31	38.8	0.00000000052	2_5.8_Fungi_Ge_58S_start_onee_long	-	418	462	58.9	0.0000000000000003	3_End_Fungi_Ge_58S_end_fourteenb_long	-	530	573	33	0.000000035	4_LSU_Fungi_Ge_4_LSU_start_eight_long	-	806	850	56.3	0.0000000000000017	32	805	32	417	574	805	full	32	805
SRR21494940.159	1_SSU_Fungi_Tu_1_SSU_end_five_long	-	1	34	33	0.000000034	2_5.8_Fungi_Ge_58S_start_onee_long	-	433	477	58.9	0.0000000000000003	3_End_Fungi_Ge_58S_end_fourteenb_long	-	546	591	32.7	0.000000042	4_LSU_Fungi_Ge_4_LSU_start_eight_long	-	824	868	60	0.00000000000000013	35	823	35	432	592	823	full	35	823
SRR21494940.879	1_SSU_Fungi_Ge_1_SSU_end_onea_long	+	1	30	37.1	0.0000000018	2_5.8_Fungi_Ge_58S_start_onee_long	+	421	465	55.2	0.0000000000000045	3_End_Fungi_Ge_58S_end_fourteenb_long	+	533	577	55.6	0.000000000000003	4_LSU_Fungi_Ge_4_LSU_start_eight_long	+	804	848	60	0.00000000000000013	31	803	31	420	578	803	full	31	803
SRR21494940.519	1_SSU_Fungi_Tu_1_SSU_end_five_long	-	1	31	38.8	0.00000000052	2_5.8_Fungi_Ge_58S_start_onee_long	-	424	468	58.9	0.0000000000000003	3_End_Fungi_Ge_58S_end_fourteenb_long	-	538	581	49.5	0.00000000000025	4_LSU_Fungi_Ge_4_LSU_start_eight_long	-	813	857	60	0.00000000000000013	32	812	32	423	582	812	full	32	812
SRR21494940.86	1_SSU_Fungi_Ge_1_SSU_end_seven_long	+	1	29	26.3	0.0000043	2_5.8_Fungi_Ge_58S_start_onee_long	+	421	465	58.9	0.0000000000000003	3_End_Fungi_Ge_58S_end_fourteenb_long	+	534	577	45.9	0.0000000000032	4_LSU_Fungi_Ge_4_LSU_start_eight_long	+	806	850	60	0.00000000000000013	30	805	30	420	578	805	full	30	805
SRR21494940.97	1_SSU_Fungi_Ge_1_SSU_end_seven_long	-	1	30	32.7	0.000000045	2_5.8_Fungi_Ge_58S_start_onee_long	-	425	469	58.9	0.0000000000000003	3_End_Fungi_Ge_58S_end_fourteenb_long	-	538	580	47.7	0.00000000000088	4_LSU_Fungi_Ge_4_LSU_start_eight_long	-	806	850	60	0.00000000000000013	31	805	31	424	581	805	full	31	805
SRR21494940.559	1_SSU_Fungi_Ge_1_SSU_end_onea_long	+	1	29	35.2	0.0000000072	2_5.8_Fungi_Ge_58S_start_onee_long	+	428	472	58.9	0.0000000000000003	3_End_Fungi_Ge_58S_end_fourteenb_long	+	541	584	46.7	0.0000000000019	4_LSU_Fungi_Ge_4_LSU_start_eight_long	+	814	858	56.6	0.0000000000000015	30	813	30	427	585	813	full	30	813
SRR21494940.449	1_SSU_Fungi_Tu_1_SSU_end_five_long	-	1	31	38.8	0.00000000052	2_5.8_Fungi_Ge_58S_start_onee_long	-	424	468	58.9	0.0000000000000003	3_End_Fungi_Ge_58S_end_fourteenb_long	-	537	581	55.6	0.000000000000003	4_LSU_Fungi_Ge_4_LSU_start_eight_long	-	814	858	60	0.00000000000000013	32	813	32	423	582	813	full	32	813
SRR21494940.384	1_SSU_Fungi_Ge_1_SSU_end_onea_long	+	1	30	37.1	0.0000000018	2_5.8_Fungi_Ge_58S_start_onee_long	+	421	465	58.9	0.0000000000000003	3_End_Fungi_Ge_58S_end_fourteenb_long	+	531	570	34.4	0.000000013	4_LSU_Fungi_Ge_4_LSU_start_eight_long	+	792	835	52.3	0.000000000000033	31	791	31	420	571	791	full	31	791
SRR21494940.136	1_SSU_Fungi_Ge_1_SSU_end_onea_long	+	1	29	33.6	0.000000022	2_5.8_Fungi_Ge_58S_start_onee_long	+	426	470	58.9	0.0000000000000003	3_End_Fungi_Ge_58S_end_fourteenb_long	+	537	581	36.8	0.0000000023	4_LSU_Fungi_Ge_4_LSU_start_eight_long	+	811	857	45.6	0.000000000004	30	810	30	425	582	810	full	30	810
SRR21494940.750	1_SSU_Fungi_Ge_1_SSU_end_onea_long	+	1	30	37.1	0.0000000018	2_5.8_Fungi_Ge_58S_start_onee_long	+	425	469	58.9	0.0000000000000003	3_End_Fungi_Ge_58S_end_fourteenb_long	+	538	582	53.4	0.000000000000014	4_LSU_Fungi_Ge_4_LSU_start_eight_long	+	813	857	60	0.00000000000000013	31	812	31	424	583	812	full	31	812
SRR21494940.120	1_SSU_Fungi_Tu_1_SSU_end_five_long	-	28	60	39.4	0.00000000036	2_5.8_Fungi_Ge_58S_start_onee_long	-	455	499	58.9	0.0000000000000003	3_End_Fungi_Ge_58S_end_fourteenb_long	-	568	610	46.2	0.0000000000026	4_LSU_Fungi_Ge_4_LSU_start_eight_long	-	834	878	60	0.00000000000000013	61	833	61	454	611	833	full	61	833
SRR21494940.782	1_SSU_Fungi_Ge_1_SSU_end_onea_long	+	1	30	37.1	0.0000000018	2_5.8_Fungi_Ge_58S_start_zero_long	+	425	469	55.3	0.0000000000000041	3_End_Fungi_Ge_58S_end_fourteenb_long	+	537	581	55.6	0.000000000000003	4_LSU_Fungi_Ge_4_LSU_start_eight_long	+	813	857	60	0.00000000000000013	31	812	31	424	582	812	full	31	812
SRR21494940.331	1_SSU_Fungi_Ge_1_SSU_end_onea_long	+	1	30	37.1	0.0000000018	2_5.8_Fungi_Ge_58S_start_onee_long	+	433	477	58.9	0.0000000000000003	3_End_Fungi_Ge_58S_end_fourteenb_long	+	546	589	44.3	0.000000000011	4_LSU_Fungi_Ge_4_LSU_start_eight_long	+	820	864	60	0.00000000000000013	31	819	31	432	590	819	full	31	819
SRR21494940.373	1_SSU_Fungi_Ge_1_SSU_end_onea_long	+	1	30	37.1	0.0000000018	2_5.8_Fungi_Ge_58S_start_onee_long	+	423	467	58.9	0.0000000000000003	3_End_Fungi_Ge_58S_end_fourteenb_long	+	536	580	55.6	0.000000000000003	4_LSU_Fungi_Ge_4_LSU_start_nine_long	+	811	854	43.7	0.000000000015	31	810	31	422	581	810	full	31	810
SRR21494940.762	1_SSU_Fungi_Ge_1_SSU_end_onea_long	+	1	30	37.1	0.0000000018	2_5.8_Fungi_Ge_58S_start_onee_long	+	430	474	58.9	0.0000000000000003	3_End_Fungi_Ge_58S_end_fourteenb_long	+	543	585	41.6	0.000000000071	4_LSU_Fungi_Ge_4_LSU_start_eight_long	+	819	863	60	0.00000000000000013	31	818	31	429	586	818	full	31	818
SRR21494940.26	1_SSU_Fungi_Tu_1_SSU_end_five_long	-	1	31	38.8	0.00000000052	2_5.8_Fungi_Ge_58S_start_onee_long	-	434	478	58.9	0.0000000000000003	3_End_Fungi_Ge_58S_end_fourteenb_long	-	547	589	47.6	0.00000000000096	4_LSU_Fungi_Ge_4_LSU_start_eight_long	-	822	866	60	0.00000000000000013	32	821	32	433	590	821	full	32	821
SRR21494940.365	1_SSU_Fungi_Tu_1_SSU_end_five_long	-	64	95	39.2	0.00000000041	2_5.8_Fungi_Ge_58S_start_onee_long	-	496	540	58.9	0.0000000000000003	3_End_Fungi_Ge_58S_end_fourteenb_long	-	609	652	49.5	0.00000000000025	4_LSU_Fungi_Ge_4_LSU_start_eight_long	-	882	923	43.1	0.000000000023	96	881	96	495	653	881	full	96	881
SRR21494940.827	1_SSU_Fungi_Ge_1_SSU_end_seven_long	-	1	30	32.7	0.000000045	2_5.8_Fungi_Ge_58S_start_zero_long	-	437	481	49.3	0.00000000000031	3_End_Fungi_Ge_58S_end_fourteenb_long	-	550	594	55.6	0.000000000000003	4_LSU_Fungi_Ge_4_LSU_start_eight_long	-	824	867	51.8	0.000000000000045	31	823	31	436	595	823	full	31	823
SRR21494940.919	1_SSU_Fungi_Tu_1_SSU_end_five_long	-	1	31	38.8	0.00000000052	2_5.8_Fungi_Ge_58S_start_zero_long	-	431	471	32.7	0.00000005	3_End_Fungi_Ge_58S_end_fourteenb_long	-	540	579	32	0.000000072	4_LSU_Fungi_Ge_4_LSU_start_eight_long	-	811	855	60	0.00000000000000013	32	810	32	430	580	810	full	32	810
SRR21494940.152	1_SSU_Fungi_Tu_1_SSU_end_five_long	-	1	31	38.8	0.00000000052	2_5.8_Fungi_Ge_58S_start_onee_long	-	429	473	61.9	0.000000000000000036	3_End_Fungi_Ge_58S_end_fourteenb_long	-	542	585	49.5	0.00000000000025	4_LSU_Fungi_Ge_4_LSU_start_eight_long	-	817	861	56.6	0.0000000000000015	32	816	32	428	586	816	full	32	816
SRR21494940.104	1_SSU_Fungi_Ge_1_SSU_end_onea_long	+	1	30	37.1	0.0000000018	2_5.8_Fungi_Ge_58S_start_onee_long	+	430	474	58.9	0.0000000000000003	3_End_Fungi_Ge_58S_end_fourteenb_long	+	543	586	47.4	0.0000000000011	4_LSU_Fungi_Ge_4_LSU_start_eight_long	+	817	857	39.6	0.0000000003	31	816	31	429	587	816	full	31	816
SRR21494940.566	1_SSU_Fungi_Tu_1_SSU_end_five_long	+	1	31	30.6	0.00000019	2_5.8_Fungi_Ge_58S_start_onee_long	+	418	463	53.2	0.000000000000018	3_End_Fungi_Ge_58S_end_fourteenb_long	+	532	575	48.7	0.00000000000044	4_LSU_Fungi_Ge_4_LSU_start_eight_long	+	807	851	60	0.00000000000000013	32	806	32	417	576	806	full	32	806
SRR21494940.715	1_SSU_Fungi_Tu_1_SSU_end_five_long	-	1	31	38.8	0.00000000052	2_5.8_Fungi_Ge_58S_start_onee_long	-	432	476	58.9	0.0000000000000003	3_End_Fungi_Ge_58S_end_fourteenb_long	-	545	589	55.6	0.000000000000003	4_LSU_Fungi_Ge_4_LSU_start_eight_long	-	820	864	60	0.00000000000000013	32	819	32	431	590	819	full	32	819
SRR21494940.461	1_SSU_Fungi_Tu_1_SSU_end_five_long	-	1	31	38.8	0.00000000052	2_5.8_Fungi_Ge_58S_start_onee_long	-	426	470	53.9	0.000000000000011	3_End_Fungi_Ge_58S_end_fourteenb_long	-	539	578	32.3	0.000000059	4_LSU_Fungi_Ge_4_LSU_start_eight_long	-	804	847	52.1	0.000000000000036	32	803	32	425	579	803	full	32	803
SRR21494940.533	1_SSU_Fungi_Ge_1_SSU_end_onea_long	+	1	26	29.5	0.00000042	2_5.8_Fungi_Ge_58S_start_onee_long	+	420	464	58.9	0.0000000000000003	3_End_Fungi_Ge_58S_end_fourteenb_long	+	533	576	45.9	0.0000000000032	4_LSU_Fungi_Ge_4_LSU_start_eight_long	+	811	856	53.3	0.000000000000015	27	810	27	419	577	810	full	27	810
SRR21494940.250	1_SSU_Fungi_Ge_1_SSU_end_onea_long	+	1	30	37.1	0.0000000018	2_5.8_Fungi_Ge_58S_start_onee_long	+	431	475	58.9	0.0000000000000003	3_End_Fungi_Ge_58S_end_fourteenb_long	+	544	588	55.6	0.000000000000003	4_LSU_Fungi_Ge_4_LSU_start_eight_long	+	818	862	60	0.00000000000000013	31	817	31	430	589	817	full	31	817
SRR21494940.739	1_SSU_Fungi_Ge_1_SSU_end_onea_long	+	1	30	37.1	0.0000000018	2_5.8_Fungi_Ge_58S_start_onee_long	+	431	475	58.9	0.0000000000000003	3_End_Fungi_Ge_58S_end_fourteenb_long	+	544	586	43.9	0.000000000014	4_LSU_Fungi_Ge_4_LSU_start_eight_long	+	813	857	54	0.0000000000000093	31	812	31	430	587	812	full	31	812
SRR21494940.794	1_SSU_Fungi_Ge_1_SSU_end_onea_long	+	1	30	37.1	0.0000000018	2_5.8_Fungi_Ge_58S_start_onee_long	+	428	472	58.9	0.0000000000000003	3_End_Fungi_Ge_58S_end_fourteenb_long	+	541	584	49.5	0.00000000000025	4_LSU_Fungi_Ge_4_LSU_start_zerod_long	+	817	861	58.4	0.00000000000000039	31	816	31	427	585	816	full	31	816
SRR21494940.538	1_SSU_Fungi_Tu_1_SSU_end_five_long	-	1	31	38.8	0.00000000052	2_5.8_Fungi_Ge_58S_start_onee_long	-	431	475	58.9	0.0000000000000003	3_End_Fungi_Ge_58S_end_fourteenb_long	-	544	588	51.3	0.000000000000069	4_LSU_Fungi_Ge_4_LSU_start_eight_long	-	815	859	60	0.00000000000000013	32	814	32	430	589	814	full	32	814
SRR21494940.790	1_SSU_Fungi_Ge_1_SSU_end_onea_long	+	1	30	37.1	0.0000000018	2_5.8_Fungi_Ge_58S_start_onee_long	+	435	479	58.9	0.0000000000000003	3_End_Fungi_Ge_58S_end_fourteenb_long	+	548	590	38.8	0.00000000053	4_LSU_Fungi_Ge_4_LSU_start_eight_long	+	817	861	58.2	0.00000000000000045	31	816	31	434	591	816	full	31	816
SRR21494940.377	1_SSU_Fungi_Tu_1_SSU_end_five_long	+	1	31	38.8	0.00000000052	2_5.8_Fungi_Ge_58S_start_zero_long	+	426	471	50.6	0.00000000000012	3_End_Fungi_Ge_58S_end_fourteenb_long	+	540	584	38.4	0.00000000073	4_LSU_Fungi_Ge_4_LSU_start_eight_long	+	815	859	60	0.00000000000000013	32	814	32	425	585	814	full	32	814
SRR21494940.55	1_SSU_Fungi_Ge_1_SSU_end_onea_long	-	1	29	33.6	0.000000022	2_5.8_Fungi_Cr_58S_start_long	-	420	465	31.8	0.000000077	3_End_Fungi_Ge_58S_end_fourteenb_long	-	531	574	49.5	0.00000000000024	4_LSU_Fungi_Ge_4_LSU_start_eight_long	-	805	849	46.7	0.0000000000018	30	804	30	419	575	804	full	30	804
SRR21494940.586	1_SSU_Fungi_Ge_1_SSU_end_onea_long	+	1	30	37.1	0.0000000018	2_5.8_Fungi_Ge_58S_start_onee_long	+	426	470	58.9	0.0000000000000003	3_End_Fungi_Ge_58S_end_fourteenb_long	+	539	583	50.2	0.00000000000015	4_LSU_Fungi_Ge_4_LSU_start_zerod_long	+	812	856	58.4	0.00000000000000039	31	811	31	425	584	811	full	31	811
SRR21494940.296	1_SSU_Fungi_Tu_1_SSU_end_five_long	-	1	31	38.8	0.00000000052	2_5.8_Fungi_Ge_58S_start_zero_long	-	436	480	55.4	0.0000000000000039	3_End_Fungi_Ge_58S_end_fourteenb_long	-	553	594	39.6	0.00000000031	4_LSU_Fungi_Ge_4_LSU_start_eight_long	-	826	870	60	0.00000000000000013	32	825	32	435	595	825	full	32	825
SRR21494940.897	1_SSU_Fungi_Ge_1_SSU_end_onea_long	+	1	30	37.1	0.0000000018	2_5.8_Fungi_Ge_58S_start_onee_long	+	431	475	58.9	0.0000000000000003	3_End_Fungi_Ge_58S_end_fourteenb_long	+	540	584	52.5	0.000000000000028	4_LSU_Fungi_Ge_4_LSU_start_eight_long	+	811	855	60	0.00000000000000013	31	810	31	430	585	810	full	31	810
SRR21494940.697	1_SSU_Fungi_Tu_1_SSU_end_five_long	-	1	31	38.8	0.00000000052	2_5.8_Fungi_Ge_58S_start_onee_long	-	426	470	58.9	0.0000000000000003	3_End_Fungi_Ge_58S_end_fourteenb_long	-	539	583	55.6	0.000000000000003	4_LSU_Fungi_Ge_4_LSU_start_eight_long	-	808	852	56.3	0.0000000000000017	32	807	32	425	584	807	full	32	807
SRR21494940.357	1_SSU_Fungi_Tu_1_SSU_end_five_long	-	1	31	38.8	0.00000000052	2_5.8_Fungi_Ge_58S_start_onee_long	-	430	474	58.9	0.0000000000000003	3_End_Fungi_Ge_58S_end_fourteenb_long	-	544	590	40.4	0.00000000017	4_LSU_Fungi_Ge_4_LSU_start_eight_long	-	819	863	57.6	0.00000000000000069	32	818	32	429	591	818	full	32	818
SRR21494940.102	1_SSU_Fungi_Tu_1_SSU_end_five_long	-	1	31	38.8	0.00000000052	2_5.8_Fungi_Ge_58S_start_zero_long	-	431	473	47.8	0.0000000000009	3_End_Fungi_Ge_58S_end_fourteenb_long	-	539	581	47.6	0.00000000000096	4_LSU_Fungi_Ge_4_LSU_start_eight_long	-	810	850	53.2	0.000000000000017	32	809	32	430	582	809	full	32	809
SRR21494940.828	1_SSU_Fungi_Tu_1_SSU_end_five_long	+	65	96	39.2	0.00000000041	2_5.8_Fungi_Ge_58S_start_onee_long	+	482	526	58.9	0.0000000000000003	3_End_Fungi_Ge_58S_end_fourteenb_long	+	595	639	55.6	0.000000000000003	4_LSU_Fungi_Ge_4_LSU_start_eight_long	+	869	913	60	0.00000000000000013	97	868	97	481	640	868	full	97	868
SRR21494940.34	1_SSU_Fungi_Tu_1_SSU_end_five_long	-	1	31	38.8	0.00000000052	2_5.8_Fungi_Ge_58S_start_zero_long	-	422	464	48.9	0.00000000000042	3_End_Fungi_Ge_58S_end_fourteenb_long	-	534	577	49.2	0.0000000000003	4_LSU_Fungi_Ge_4_LSU_start_eight_long	-	807	851	60	0.00000000000000013	32	806	32	421	578	806	full	32	806
SRR21494940.305	1_SSU_Fungi_Tu_1_SSU_end_five_long	+	2	33	39.2	0.00000000039	2_5.8_Fungi_Ge_58S_start_onee_long	+	430	474	58.9	0.0000000000000003	3_End_Fungi_Ge_58S_end_fourteenb_long	+	544	588	55.6	0.000000000000003	4_LSU_Fungi_Ge_4_LSU_start_eight_long	+	829	872	52.3	0.000000000000033	34	828	34	429	589	828	full	34	828
SRR21494940.604	1_SSU_Fungi_Ge_1_SSU_end_onea_long	+	1	31	30.8	0.00000017	2_5.8_Fungi_Ge_58S_start_onee_long	+	426	470	58.9	0.0000000000000003	3_End_Fungi_Ge_58S_end_fourteenb_long	+	546	589	41.8	0.000000000063	4_LSU_Fungi_Ge_4_LSU_start_eight_long	+	823	867	60	0.00000000000000013	32	822	32	425	590	822	full	32	822
SRR21494940.952	1_SSU_Fungi_Tu_1_SSU_end_five_long	-	1	31	38.8	0.00000000052	2_5.8_Fungi_Ge_58S_start_onee_long	-	436	481	44.6	0.0000000000091	3_End_Fungi_Ge_58S_end_fourteenb_long	-	550	593	49.5	0.00000000000025	4_LSU_Fungi_Ge_4_LSU_start_eight_long	-	825	869	60	0.00000000000000013	32	824	32	435	594	824	full	32	824
SRR21494940.58	1_SSU_Fungi_Ge_1_SSU_end_onea_long	+	1	30	37.1	0.0000000018	2_5.8_Fungi_Ge_58S_start_onee_long	+	430	474	58.9	0.0000000000000003	3_End_Fungi_Ge_58S_end_fourteenb_long	+	543	586	49.5	0.00000000000025	4_LSU_Fungi_Ge_4_LSU_start_eight_long	+	818	865	46.2	0.0000000000026	31	817	31	429	587	817	full	31	817
SRR21494940.838	1_SSU_Fungi_Ge_1_SSU_end_onea_long	+	1	29	29.2	0.00000052	2_5.8_Fungi_Ge_58S_start_zero_long	+	426	470	50.5	0.00000000000013	3_End_Fungi_Ge_58S_end_fourteenb_long	+	539	583	55.6	0.000000000000003	4_LSU_Fungi_Ge_4_LSU_start_eight_long	+	816	870	48.5	0.00000000000049	30	815	30	425	584	815	full	30	815
SRR21494940.904	1_SSU_Fungi_Ge_1_SSU_end_onea_long	+	1	30	37.1	0.0000000018	2_5.8_Fungi_Ge_58S_start_onee_long	+	424	468	58.9	0.0000000000000003	3_End_Fungi_Ge_58S_end_fourteenb_long	+	537	579	42.5	0.000000000037	4_LSU_Fungi_Ge_4_LSU_start_eight_long	+	809	853	60	0.00000000000000013	31	808	31	423	580	808	full	31	808
SRR21494940.189	1_SSU_Fungi_Tu_1_SSU_end_five_long	-	1	31	38.8	0.00000000052	2_5.8_Fungi_Ge_58S_start_onee_long	-	420	464	58.9	0.0000000000000003	3_End_Fungi_Ge_58S_end_fourteenb_long	-	533	576	49.5	0.00000000000025	4_LSU_Fungi_Ge_4_LSU_start_eight_long	-	801	845	60	0.00000000000000013	32	800	32	419	577	800	full	32	800
SRR21494940.627	1_SSU_Fungi_Tu_1_SSU_end_five_long	-	1	31	38.8	0.00000000052	2_5.8_Fungi_Ge_58S_start_onee_long	-	429	473	58.9	0.0000000000000003	3_End_Fungi_Ge_58S_end_fourteenb_long	-	541	585	55.6	0.000000000000003	4_LSU_Fungi_Ge_4_LSU_start_eight_long	-	815	859	60	0.00000000000000013	32	814	32	428	586	814	full	32	814
SRR21494940.138	1_SSU_Fungi_Ge_1_SSU_end_onea_long	+	1	30	37.1	0.0000000018	2_5.8_Fungi_Ge_58S_start_onee_long	+	429	473	58.9	0.0000000000000003	3_End_Fungi_Ge_58S_end_fourteenb_long	+	542	588	39.7	0.00000000029	4_LSU_Fungi_Ge_4_LSU_start_eight_long	+	821	866	48.4	0.00000000000052	31	820	31	428	589	820	full	31	820
SRR21494940.804	1_SSU_Fungi_Ge_1_SSU_end_onea_long	+	1	30	37.1	0.0000000018	2_5.8_Fungi_Ge_58S_start_onee_long	+	153	197	61.8	0.000000000000000037	3_End_Fungi_Ge_58S_end_thirtyfived_long	+	266	310	52.3	0.000000000000028	4_LSU_Fungi_Ge_4_LSU_start_zerog_long	+	481	524	40.7	0.00000000014	31	480	31	152	311	480	full	31	480
SRR21494940.579	1_SSU_Fungi_Ge_1_SSU_end_onea_long	+	1	30	37.1	0.0000000018	2_5.8_Fungi_Ge_58S_start_onee_long	+	430	474	58.9	0.0000000000000003	3_End_Fungi_Ge_58S_end_fourteenb_long	+	540	583	49.5	0.00000000000025	4_LSU_Fungi_Ge_4_LSU_start_elevenc_long	+	821	864	48.4	0.00000000000048	31	820	31	429	584	820	full	31	820
SRR21494940.393	1_SSU_Fungi_Ge_1_SSU_end_onea_long	+	1	30	37.1	0.0000000018	2_5.8_Fungi_Ge_58S_start_onee_long	+	431	477	52.5	0.000000000000031	3_End_Fungi_Ge_58S_end_fourteenb_long	+	546	588	45.4	0.0000000000046	4_LSU_Fungi_Ge_4_LSU_start_eight_long	+	821	864	46.9	0.0000000000016	31	820	31	430	589	820	full	31	820
SRR21494940.500	1_SSU_Fungi_Tu_1_SSU_end_five_long	+	1	31	30.9	0.00000016	2_5.8_Fungi_Ge_58S_start_onee_long	+	430	474	58.9	0.0000000000000003	3_End_Fungi_Ge_58S_end_fourteenb_long	+	543	586	46.5	0.0000000000021	4_LSU_Fungi_Ge_4_LSU_start_eight_long	+	811	855	60	0.00000000000000013	32	810	32	429	587	810	full	32	810
SRR21494940.742	1_SSU_Fungi_Ge_1_SSU_end_seven_long	+	1	29	30.1	0.00000029	2_5.8_Fungi_Ge_58S_start_onee_long	+	436	480	58.9	0.0000000000000003	3_End_Fungi_Ge_58S_end_fourteenb_long	+	549	593	55.6	0.000000000000003	4_LSU_Fungi_Ge_4_LSU_start_eight_long	+	825	869	60	0.00000000000000013	30	824	30	435	594	824	full	30	824
SRR21494940.238	1_SSU_Fungi_Ge_1_SSU_end_onea_long	+	1	30	37.1	0.0000000018	2_5.8_Fungi_Ge_58S_start_onee_long	+	423	467	58.9	0.0000000000000003	3_End_Fungi_Ge_58S_end_fourteenb_long	+	534	577	45	0.0000000000062	4_LSU_Fungi_Ge_4_LSU_start_eight_long	+	807	851	60	0.00000000000000013	31	806	31	422	578	806	full	31	806
SRR21494940.891	1_SSU_Fungi_Tu_1_SSU_end_five_long	-	1	31	38.8	0.00000000052	2_5.8_Fungi_Ge_58S_start_onee_long	-	442	486	58.9	0.0000000000000003	3_End_Fungi_Ge_58S_end_fourteenb_long	-	555	599	55.6	0.000000000000003	4_LSU_Fungi_Ge_4_LSU_start_eight_long	-	824	868	60	0.00000000000000013	32	823	32	441	600	823	full	32	823
SRR21494940.556	1_SSU_Fungi_Tu_1_SSU_end_five_long	-	1	31	38.8	0.00000000052	2_5.8_Fungi_Ge_58S_start_onee_long	-	427	471	58.9	0.0000000000000003	3_End_Fungi_Ge_58S_end_fourteenb_long	-	542	586	55.6	0.000000000000003	4_LSU_Fungi_Ge_4_LSU_start_eight_long	-	817	861	60	0.00000000000000013	32	816	32	426	587	816	full	32	816
SRR21494940.294	1_SSU_Fungi_Tu_1_SSU_end_five_long	-	1	31	38.8	0.00000000052	2_5.8_Fungi_Ge_58S_start_onee_long	-	427	471	53.7	0.000000000000013	3_End_Fungi_Ge_58S_end_fourteenb_long	-	539	583	53.4	0.000000000000015	4_LSU_Fungi_Ge_4_LSU_start_eight_long	-	808	851	50.2	0.00000000000014	32	807	32	426	584	807	full	32	807
SRR21494940.975	1_SSU_Fungi_Tu_1_SSU_end_five_long	+	1	32	30.7	0.00000018	2_5.8_Fungi_Ge_58S_start_onee_long	+	435	479	58.9	0.0000000000000003	3_End_Fungi_Ge_58S_end_fourteenb_long	+	548	593	40.2	0.0000000002	4_LSU_Fungi_Ge_4_LSU_start_eight_long	+	822	866	60	0.00000000000000013	33	821	33	434	594	821	full	33	821
SRR21494940.674	1_SSU_Fungi_Tu_1_SSU_end_five_long	-	1	31	38.8	0.00000000052	2_5.8_Fungi_Ge_58S_start_onee_long	-	431	475	58.9	0.0000000000000003	3_End_Fungi_Ge_58S_end_thirtyfived_long	-	544	588	41.6	0.000000000062	4_LSU_Fungi_Ge_4_LSU_start_eight_long	-	812	860	46.8	0.0000000000016	32	811	32	430	589	811	full	32	811
SRR21494940.13	1_SSU_Fungi_Ge_1_SSU_end_onea_long	+	1	30	37.1	0.0000000018	2_5.8_Fungi_Ge_58S_start_onee_long	+	424	468	58.9	0.0000000000000003	3_End_Fungi_Ge_58S_end_fourteenb_long	+	537	586	49.4	0.00000000000027	4_LSU_Fungi_Ge_4_LSU_start_eight_long	+	820	864	60	0.00000000000000013	31	819	31	423	587	819	full	31	819
